DEPTH,DT,CNL,DEN,GR,RD,RS,DTXX
2283.75,87.68447362,18.7,2.46,121,5.9,5.26,167.7422251
2283.875,87.78368773,18.5,2.434,119,6.3,5.58,166.4687154
2284,88.04769724,18.7,2.41,120,6.72,6,165.7336242
2284.125,88.86413425,19.4,2.392,123,6.99,6.42,165.9356419
2284.25,89.32624324,20.5,2.391,126,7.05,6.74,166.9790993
2284.375,89.60235906,21.3,2.408,129,6.86,6.85,168.7993199
2284.5,90.18696818,21.5,2.427,132,6.47,6.73,171.2045855
2284.625,91.69387703,21.1,2.434,135,5.99,6.44,173.9370781
2284.75,94.69666575,21.1,2.433,137,5.53,6.1,176.7690171
2284.875,95.24394035,21.3,2.432,137,5.11,5.75,179.4122264
2285,95.64033471,21.5,2.429,134,4.71,5.39,181.4643774
2285.125,96.03035531,21.1,2.411,133,4.37,5.05,182.6254484
2285.25,95.90740335,20.5,2.379,134,4.15,4.83,182.6905055
2285.375,94.39537448,19.6,2.345,135,4.17,4.87,181.5546163
2285.5,91.94319272,18.3,2.332,134,4.56,5.28,178.7285008
2285.625,89.21411299,16.9,2.352,132,5.33,6.05,174.8685746
2285.75,87.06250223,15.9,2.402,127,6.43,7.09,171.0293374
2285.875,85.53992323,15.1,2.444,122,7.58,8.14,167.7859671
2286,84.79836155,14.6,2.443,117,8.46,8.96,165.5638629
2286.125,86.3720164,14.8,2.382,115,8.66,9.18,165.0039056
2286.25,88.70962303,16,2.299,116,8.21,8.77,166.3507719
2286.375,90.97126214,18,2.223,120,7.4,7.98,168.2767853
2286.5,92.64761037,19.7,2.18,124,6.79,7.32,170.3344247
2286.625,93.10949902,20.6,2.177,127,6.64,7.07,172.0377264
2286.75,91.82136024,20.9,2.224,129,6.86,7.23,172.8880233
2286.875,90.05118307,21.2,2.309,130,7.25,7.6,172.6413862
2287,89.29136417,21.2,2.397,132,7.65,8.03,171.8633033
2287.125,89.2918084,20.9,2.446,133,8.03,8.45,170.887948
2287.25,89.93139829,20.4,2.441,134,8.38,8.84,170.1952605
2287.375,91.07043878,19.8,2.405,133,8.73,9.26,170.2190728
2287.5,92.5099893,19.4,2.366,133,9.07,9.68,171.1867566
2287.625,93.82012133,19.4,2.343,135,9.36,10.01,173.0635535
2287.75,94.84589961,19.9,2.336,139,9.52,10.13,175.411087
2287.875,95.03713944,20.2,2.332,140,9.48,10,177.6985585
2288,94.01688747,19.7,2.32,139,9.27,9.68,179.3997526
2288.125,91.92525197,18.5,2.302,137,8.93,9.23,180.0779386
2288.25,91.35208924,17.6,2.302,135,8.55,8.76,179.4522824
2288.375,91.60943438,17.8,2.33,133,8.18,8.31,177.6330043
2288.5,91.63928957,18.6,2.382,132,7.81,7.85,174.9528939
2288.625,91.251054,19.2,2.429,130,7.38,7.38,171.8199503
2288.75,90.41432546,19,2.449,131,7.04,7,168.5832565
2288.875,89.05835433,18.3,2.439,131,6.99,6.88,165.3925577
2289,87.72333018,17.6,2.427,129,7.31,7.09,162.8030209
2289.125,86.69621772,17,2.434,127,7.92,7.56,161.3795296
2289.25,86.43139429,16.6,2.473,125,8.66,8.13,161.1743142
2289.375,86.88281818,16.8,2.516,124,9.2,8.55,162.2940632
2289.5,87.94475262,17.6,2.535,124,9.19,8.52,164.8165159
2289.625,90.84419488,18.4,2.515,126,8.42,7.88,168.7040652
2289.75,93.87482467,18.9,2.481,131,7.3,6.93,172.9368875
2289.875,96.0432643,19.2,2.462,137,6.28,6.03,177.1153203
2290,97.53006772,19.8,2.472,143,5.67,5.45,180.9346925
2290.125,98.14998668,20.6,2.497,148,5.42,5.18,184.0980826
2290.25,97.0997227,21.4,2.512,151,5.42,5.14,186.3474606
2290.375,97.34660591,22.1,2.507,151,5.49,5.18,187.9305478
2290.5,97.68295617,22.8,2.485,147,5.52,5.21,188.9570099
2290.625,97.90742631,23.1,2.457,142,5.47,5.17,189.6022217
2290.75,97.78753642,22.8,2.424,137,5.34,5.06,190.0811291
2290.875,97.23995768,22.5,2.389,133,5.17,4.91,190.5539907
2291,96.71264469,22.9,2.363,131,5,4.75,190.9140629
2291.125,96.2256315,23.9,2.358,131,4.87,4.61,191.0455917
2291.25,95.54707979,25,2.379,133,4.78,4.51,190.812309
2291.375,94.62319875,25.4,2.415,133,4.72,4.45,190.1104885
2291.5,93.46887264,24.9,2.446,133,4.67,4.4,188.890235
2291.625,92.21167546,23.8,2.464,134,4.64,4.37,187.1677032
2291.75,91.93428045,22.5,2.472,136,4.66,4.37,185.0696881
2291.875,91.49165059,21.5,2.481,137,4.74,4.43,182.8942128
2292,90.58594429,20.9,2.496,133,4.86,4.52,180.6955864
2292.125,89.74397428,20.5,2.512,129,4.99,4.63,178.5676447
2292.25,89.49050217,20.1,2.521,125,5.13,4.73,176.6581181
2292.375,89.58982959,19.9,2.521,125,5.23,4.79,175.2312808
2292.5,89.91349396,20.1,2.512,125,5.25,4.81,174.3540338
2292.625,90.11066299,20.3,2.498,125,5.22,4.78,174.1793551
2292.75,90.28510866,20.5,2.488,123,5.2,4.75,174.7197205
2292.875,90.60277848,20.5,2.491,123,5.22,4.76,175.8126994
2293,91.1987935,20.5,2.501,126,5.31,4.82,177.1806094
2293.125,91.78204482,20.3,2.49,130,5.47,4.96,178.6920924
2293.25,92.11072428,20,2.444,133,5.67,5.15,179.9722105
2293.375,92.03036378,20.1,2.381,135,5.91,5.4,180.9339992
2293.5,91.7471624,20.9,2.338,135,6.19,5.69,181.6519073
2293.625,91.61847972,21.8,2.325,133,6.56,6.03,182.2916934
2293.75,92.08132421,22.1,2.332,132,7.09,6.51,183.0915622
2293.875,92.95141608,21.9,2.342,131,7.74,7.1,184.214487
2294,94.01069364,21.7,2.351,132,8.43,7.74,185.7517521
2294.125,95.2801565,21.7,2.36,133,8.97,8.25,187.592076
2294.25,96.12034199,21.6,2.367,135,9.27,8.55,189.5761751
2294.375,95.86599416,21.2,2.368,136,9.34,8.63,191.5284753
2294.5,96.12345807,20.7,2.363,134,9.22,8.55,193.2820022
2294.625,96.34468301,20.3,2.353,131,9.02,8.37,194.4230322
2294.75,95.76421516,20.3,2.345,129,8.77,8.15,195.0638668
2294.875,94.24934035,20.7,2.347,130,8.55,7.95,195.1524258
2295,92.49588287,21.2,2.364,134,8.39,7.81,194.7017509
2295.125,92.16845604,21.6,2.39,137,8.29,7.75,193.8502333
2295.25,92.64499803,21.5,2.412,139,8.26,7.75,192.7669
2295.375,92.1784857,21,2.424,140,8.28,7.81,191.649367
2295.5,91.03991614,20.5,2.421,141,8.39,7.92,190.6423037
2295.625,90.11410217,20.3,2.399,141,8.56,8.09,189.8724051
2295.75,90.34726903,20.7,2.352,139,8.76,8.26,189.4066028
2295.875,91.79838451,21.4,2.269,137,8.79,8.27,189.1551264
2296,92.926025,21.9,2.188,136,8.48,7.99,189.040525
2296.125,93.86298386,21.5,2.149,136,7.8,7.41,188.97141
2296.25,94.27575453,20.7,2.133,137,7.01,6.72,188.701889
2296.375,94.02399213,20.5,2.132,136,6.36,6.15,188.1402508
2296.5,93.31957198,21.4,2.164,135,6,5.83,187.4012841
2296.625,93.24435873,22.2,2.225,133,5.93,5.76,186.2519238
2296.75,91.95423228,21.9,2.291,131,6.04,5.88,184.6379846
2296.875,90.56103097,20.6,2.334,130,6.23,6.09,182.6170813
2297,89.39000899,19.6,2.346,129,6.37,6.28,180.1134346
2297.125,88.48005079,18.9,2.345,130,6.48,6.45,177.0694059
2297.25,87.9890731,18.3,2.352,132,6.68,6.69,173.5849899
2297.375,86.87113438,17.4,2.373,133,7.02,7.01,169.8700394
2297.5,85.31181161,16.7,2.405,131,7.45,7.38,166.2567469
2297.625,84.0189269,16.5,2.432,127,7.9,7.77,163.0673118
2297.75,83.50862769,16.5,2.447,125,8.29,8.16,160.4758102
2297.875,83.97283543,16.5,2.449,125,8.58,8.48,158.507651
2298,85.1539378,16.5,2.45,123,8.73,8.65,157.4050427
2298.125,85.25966056,16.8,2.456,122,8.78,8.7,156.8491753
2298.25,84.66922264,17.2,2.465,121,8.85,8.77,156.5424429
2298.375,84.63613648,17.5,2.472,123,9.02,8.92,156.5198091
2298.5,85.86128248,17.3,2.465,124,9.2,9.09,156.8684203
2298.625,87.14204035,16.9,2.435,123,9.26,9.13,157.59406
2298.75,89.97770951,16.6,2.387,120,9.11,9,158.7913064
2298.875,90.93356627,16.6,2.336,119,8.74,8.68,160.314783
2299,90.98346929,17.2,2.301,119,8.22,8.23,161.8771667
2299.125,90.98142808,18,2.289,122,7.84,7.86,163.229035
2299.25,91.20442415,18.4,2.303,125,7.86,7.81,164.2128103
2299.375,89.72968661,18.4,2.337,126,8.33,8.19,164.9053136
2299.5,90.18746516,18.5,2.372,124,8.97,8.8,165.6693332
2299.625,90.91187395,18.9,2.387,122,9.47,9.34,166.827937
2299.75,91.5398939,19.1,2.375,120,9.54,9.51,168.5396713
2299.875,92.57887448,19.2,2.35,120,9.13,9.21,170.8133959
2300,95.53646962,19.4,2.328,125,8.37,8.52,173.4769458
2300.125,96.6953502,20.1,2.327,131,7.67,7.82,175.9821748
2300.25,97.13838091,21.4,2.35,137,7.25,7.35,178.0171327
2300.375,97.29437972,22.6,2.382,143,7.17,7.22,179.3953596
2300.5,96.69645689,23.3,2.393,148,7.28,7.34,180.1064368
2300.625,94.89391975,23.7,2.37,150,7.49,7.63,180.2900344
2300.75,94.12562907,24,2.323,148,7.72,7.96,180.2332759
2300.875,93.76142303,23.8,2.278,144,7.9,8.23,180.0832102
2301,93.59852283,23,2.257,141,7.91,8.31,180.0464067
2301.125,93.4222166,22,2.274,137,7.71,8.17,180.1868299
2301.25,93.33190768,21.4,2.324,132,7.36,7.86,180.501111
2301.375,93.82543077,21.4,2.393,128,6.97,7.5,180.9323269
2301.5,94.27072277,21.7,2.451,125,6.65,7.19,181.7136589
2301.625,95.3352372,21.9,2.478,125,6.44,6.97,182.7597596
2301.75,96.57363406,22,2.461,127,6.35,6.87,183.9213937
2301.875,97.53743655,21.9,2.417,129,6.37,6.87,185.0440812
2302,98.12936319,22,2.361,131,6.45,6.94,185.9343644
2302.125,99.49591503,21.9,2.309,134,6.58,7.03,186.229886
2302.25,99.16853209,21.6,2.27,136,6.65,7.08,185.3557607
2302.375,98.88311575,20.9,2.247,135,6.6,7.03,183.3949874
2302.5,96.81621385,19.8,2.233,132,6.49,6.95,180.5288701
2302.625,92.847271,18.1,2.22,131,6.51,6.96,176.944603
2302.75,89.14135059,16.2,2.212,130,6.85,7.24,172.8187939
2302.875,88.52529088,14.8,2.234,129,7.47,7.79,168.7194665
2303,85.80709692,14,2.293,128,8.16,8.44,165.447044
2303.125,84.54955394,13.7,2.369,129,8.6,8.9,163.3604911
2303.25,85.60465617,13.8,2.413,131,8.62,8.99,162.7709146
2303.375,88.44424436,14.6,2.413,134,8.24,8.69,163.7713983
2303.5,91.56661969,16.4,2.395,137,7.69,8.19,166.0743839
2303.625,92.9073231,18.6,2.392,138,7.33,7.82,169.6113103
2303.75,93.46231378,20.5,2.404,140,7.38,7.87,173.3246005
2303.875,93.87721142,21.5,2.418,139,7.93,8.47,176.8120205
2304,94.22001942,21.6,2.43,137,8.72,9.34,179.933789
2304.125,94.1790939,21,2.441,133,9.44,10.14,182.729131
2304.25,94.5720565,19.9,2.451,130,9.81,10.54,184.8583961
2304.375,95.03486266,19,2.458,129,9.8,10.48,186.6604806
2304.5,95.41445302,18.6,2.46,128,9.44,10.02,188.0157001
2304.625,96.05529291,19.1,2.46,128,8.94,9.43,188.8750045
2304.75,96.82408425,19.9,2.457,129,8.48,8.91,189.2910691
2304.875,96.3723126,20.9,2.451,129,8.19,8.58,189.4497797
2305,96.56938563,21.7,2.44,128,8.04,8.41,189.0600439
2305.125,95.97976457,22.2,2.426,126,8.01,8.35,188.7593921
2305.25,95.29360046,22.1,2.407,125,8.06,8.35,188.515682
2305.375,94.84292067,21.8,2.388,125,8.12,8.37,188.1251449
2305.5,94.57831969,21.5,2.374,127,8.11,8.35,187.3928854
2305.625,93.99072126,21.3,2.376,129,8.03,8.3,186.7477083
2305.75,93.57374902,21.1,2.385,130,7.98,8.3,185.9375707
2305.875,93.44194534,20.8,2.392,131,8.04,8.38,185.1550434
2306,93.57156306,20.2,2.395,133,8.2,8.53,184.5429176
2306.125,93.6268498,19.6,2.404,133,8.41,8.74,183.9988982
2306.25,92.8891832,19.4,2.414,132,8.68,9.04,183.0700306
2306.375,92.33045617,19.9,2.413,130,9,9.42,181.6075962
2306.5,91.6730939,20.7,2.397,130,9.33,9.79,179.6948593
2306.625,91.27708169,21.2,2.375,131,9.52,10,177.4690521
2306.75,91.011054,21.1,2.363,132,9.45,9.93,175.3056875
2306.875,90.60921772,20.7,2.368,131,9.11,9.56,173.6021331
2307,90.36692769,20,2.4,129,8.58,8.98,172.3970806
2307.125,89.46264803,19.3,2.452,127,8.04,8.4,171.7141629
2307.25,87.95786142,18.8,2.511,124,7.67,7.96,171.6665205
2307.375,87.09811476,18.5,2.552,123,7.53,7.76,172.0502033
2307.5,87.42450112,18.7,2.577,123,7.56,7.73,172.79166
2307.625,88.32950276,19.3,2.59,125,7.63,7.77,174.0300026
2307.75,88.43235709,20,2.564,127,7.64,7.78,175.5689625
2307.875,89.04276365,20.3,2.52,128,7.58,7.76,177.0793827
2308,90.06262303,20.1,2.49,129,7.53,7.72,178.6564352
2308.125,91.06111411,19.9,2.462,129,7.54,7.75,180.2523737
2308.25,91.68939311,19.8,2.433,129,7.66,7.87,181.7808974
2308.375,92.27477697,19.9,2.413,128,7.91,8.14,183.2161829
2308.5,92.91305125,20.1,2.408,128,8.18,8.46,184.5995031
2308.625,93.85332034,20.4,2.426,128,8.42,8.78,185.6554656
2308.75,93.86265413,20.9,2.462,128,8.61,9.04,186.45504
2308.875,93.32222999,21.3,2.498,127,8.8,9.26,187.1837118
2309,93.99615846,21.3,2.518,127,9,9.43,188.0462734
2309.125,94.20752657,21.3,2.516,127,9.06,9.47,188.6661061
2309.25,94.37092126,21.6,2.494,128,8.93,9.33,189.3792551
2309.375,94.72869331,22.5,2.454,128,8.63,9.02,189.903179
2309.5,95.19294685,23.3,2.418,128,8.31,8.67,190.2518146
2309.625,95.67240689,23.3,2.403,128,8.07,8.38,190.5920995
2309.75,96.31783012,22.4,2.42,130,7.97,8.23,191.2240713
2309.875,96.02865827,21.5,2.451,132,8,8.19,192.1504394
2310,96.18197946,21.4,2.477,133,8.08,8.22,193.4706687
2310.125,97.36593412,22.2,2.482,134,8.14,8.27,194.8110133
2310.25,99.25950335,23.6,2.471,133,8.17,8.31,195.8511713
2310.375,100.930126,25.4,2.455,133,8.18,8.33,196.3849325
2310.5,101.8474488,27.1,2.445,133,8.17,8.33,196.375336
2310.625,102.1019394,28.3,2.433,130,8.14,8.32,196.1650892
2310.75,102.983379,28.7,2.403,125,8.11,8.31,195.9947522
2310.875,103.5198753,28.1,2.341,121,8.07,8.3,196.1844462
2311,102.6321435,26.9,2.259,118,8.08,8.32,196.8731848
2311.125,100.0321599,25.7,2.19,116,8.2,8.41,197.8412787
2311.25,98.7505393,24.7,2.169,116,8.48,8.64,198.7579886
2311.375,98.40197972,24.2,2.205,117,8.88,8.98,199.5276604
2311.5,98.51730256,24.2,2.282,119,9.31,9.35,199.883061
2311.625,98.88675,24.1,2.35,122,9.63,9.64,199.8885846
2311.75,99.4558187,23.9,2.385,124,9.76,9.76,199.7630356
2311.875,100.074175,23.3,2.391,126,9.66,9.67,199.4376583
2312,100.2464262,22.7,2.389,129,9.44,9.45,198.6747974
2312.125,100.5931232,22.3,2.386,131,9.21,9.18,197.2884394
2312.25,100.8299277,22.3,2.378,130,8.99,8.91,195.3666251
2312.375,100.2841878,22.5,2.369,127,8.77,8.64,192.6971471
2312.5,98.05069311,22.2,2.366,126,8.6,8.41,188.628223
2312.625,94.89296673,21.4,2.377,126,8.64,8.37,183.6292893
2312.75,92.08418432,20.3,2.405,127,8.96,8.61,178.733683
2312.875,89.62198425,19.3,2.446,125,9.52,9.06,174.4791063
2313,87.58661253,18.3,2.479,121,10,9.42,171.3110873
2313.125,86.31967703,17.5,2.48,120,10.14,9.46,169.6105184
2313.25,87.10888307,17.3,2.434,123,9.74,9.07,169.9041535
2313.375,88.96208878,17.9,2.375,128,8.98,8.41,172.121491
2313.5,90.60364672,19.5,2.335,132,8.11,7.67,175.5474361
2313.625,92.70116043,21,2.331,135,7.52,7.15,179.8066959
2313.75,95.12731463,21.9,2.354,136,7.41,7.02,184.3999393
2313.875,96.72544987,22.2,2.39,135,7.79,7.34,188.7181264
2314,97.15884882,22.6,2.421,133,8.38,7.91,192.0424374
2314.125,97.09749534,23.1,2.437,133,8.93,8.51,194.3995622
2314.25,96.92085171,23.5,2.434,134,9.28,8.93,195.7995327
2314.375,96.69553642,23.2,2.416,133,9.37,9.08,196.3749402
2314.5,96.30457349,22.6,2.387,132,9.24,8.99,196.343615
2314.625,95.41546588,22.2,2.364,130,8.94,8.71,195.9419582
2314.75,94.23110906,21.9,2.356,128,8.52,8.28,195.2069933
2314.875,93.31619154,21.4,2.364,126,8,7.75,194.5473373
2315,92.66842848,21.1,2.381,126,7.46,7.19,194.000303
2315.125,92.19536083,21.1,2.402,127,6.99,6.69,193.5810368
2315.25,91.78338051,21.5,2.425,129,6.6,6.27,193.3134669
2315.375,91.53707146,21.7,2.446,131,6.24,5.9,193.3538213
2315.5,91.63806437,21.5,2.457,133,5.89,5.56,193.5073193
2315.625,91.9409187,21.1,2.45,133,5.6,5.28,193.8624517
2315.75,92.22263104,20.8,2.431,132,5.39,5.08,194.4375719
2315.875,92.42289232,20.8,2.412,129,5.3,4.97,195.1894624
2316,92.87064495,21,2.404,127,5.36,4.99,196.0030287
2316.125,94.09447205,21.3,2.405,127,5.55,5.13,196.6271379
2316.25,94.367225,21.7,2.41,126,5.8,5.35,197.0096307
2316.375,94.32833432,22,2.417,126,6.04,5.57,197.126623
2316.5,94.37404836,21.8,2.429,126,6.2,5.73,197.0287251
2316.625,94.56850118,21.3,2.446,127,6.23,5.75,196.8350874
2316.75,94.39215604,21,2.462,130,6.08,5.62,196.7855467
2316.875,94.58407172,21,2.468,132,5.79,5.36,196.9882564
2317,95.1968435,21.1,2.462,134,5.45,5.04,197.4054254
2317.125,95.88827992,21.4,2.454,134,5.17,4.78,197.9210915
2317.25,96.44013911,21.7,2.451,133,5.03,4.62,198.3973457
2317.375,96.97031398,21.6,2.46,132,5.06,4.61,198.7026961
2317.5,96.2778107,21.2,2.476,132,5.24,4.72,198.1465937
2317.625,95.93219029,20.9,2.491,133,5.54,4.93,196.9221262
2317.75,95.65143504,20.8,2.496,133,5.88,5.23,195.1013219
2317.875,95.31291837,20.9,2.488,133,6.18,5.5,192.7913619
2318,94.86191122,20.8,2.476,134,6.4,5.7,190.2139408
2318.125,94.10969665,20.6,2.478,136,6.55,5.82,188.0041311
2318.25,93.79305243,20.1,2.496,137,6.68,5.93,186.2215211
2318.375,93.62051076,19.6,2.521,137,6.78,6.01,184.9959677
2318.5,93.49177933,19.3,2.53,136,6.8,6.04,184.311261
2318.625,93.36144797,19.4,2.514,135,6.74,5.99,184.1194511
2318.75,93.27613681,19.7,2.487,135,6.63,5.89,184.3731551
2318.875,94.45453248,20.3,2.471,136,6.48,5.76,185.1015016
2319,95.46617054,21,2.468,137,6.32,5.63,186.0153943
2319.125,96.1010895,21.5,2.458,138,6.16,5.49,187.0087946
2319.25,96.26789902,21.7,2.425,139,6.03,5.36,187.793499
2319.375,96.04893458,21.8,2.379,140,5.97,5.3,188.0930719
2319.5,95.87529613,21.8,2.358,140,6.05,5.36,187.8689085
2319.625,95.15210256,21.8,2.378,140,6.23,5.53,187.0253795
2319.75,94.2528521,21.6,2.432,139,6.44,5.72,185.9523678
2319.875,93.34619199,21.5,2.492,139,6.57,5.84,184.9854633
2320,92.52477795,21.4,2.533,140,6.53,5.82,184.2749695
2320.125,91.86061916,21.1,2.547,141,6.33,5.67,183.7913198
2320.25,92.10930682,20.8,2.543,140,6.07,5.44,183.7754077
2320.375,92.46073799,20.8,2.529,137,5.84,5.23,183.8291429
2320.5,93.03385932,20.9,2.516,132,5.72,5.1,183.6122682
2320.625,93.34544495,20.8,2.507,129,5.69,5.06,183.0670306
2320.75,93.05601634,20.1,2.501,128,5.73,5.1,182.1578368
2320.875,92.61400518,19.7,2.493,129,5.78,5.16,180.6639884
2321,92.46796247,19.7,2.484,130,5.82,5.2,178.405865
2321.125,91.97346693,19.6,2.476,129,5.87,5.24,175.9681974
2321.25,90.92276627,18.9,2.476,127,5.99,5.34,173.5696717
2321.375,89.57204547,18.2,2.491,124,6.18,5.51,171.3550746
2321.5,88.48012579,18,2.52,121,6.43,5.74,169.4618165
2321.625,87.98266844,18.4,2.543,119,6.67,5.96,168.5047955
2321.75,87.58135781,18.6,2.543,120,6.83,6.09,168.4145215
2321.875,87.79797323,18.4,2.515,121,6.81,6.07,168.9932856
2322,88.47879127,18.2,2.477,123,6.58,5.89,170.4162969
2322.125,89.46660197,18.5,2.448,123,6.22,5.58,172.7414275
2322.25,90.91000748,19.3,2.44,123,5.85,5.26,175.7009911
2322.375,92.37507349,20.1,2.45,121,5.62,5.03,178.8981688
2322.5,93.13490689,20.6,2.467,121,5.53,4.93,181.960776
2322.625,93.70749193,20.6,2.477,124,5.55,4.92,184.5351376
2322.75,94.27210354,20.5,2.478,128,5.62,4.97,186.3574314
2322.875,94.69760354,20.4,2.473,132,5.75,5.08,187.3056335
2323,94.41659961,20.5,2.474,134,5.93,5.21,187.5128185
2323.125,93.47057198,20.6,2.489,135,6.13,5.35,187.3342001
2323.25,92.55767047,20.9,2.518,133,6.32,5.47,187.0099229
2323.375,92.14496496,21,2.547,130,6.45,5.55,186.9156187
2323.5,92.25783189,20.8,2.565,128,6.48,5.56,187.3051227
2323.625,92.36682303,20.5,2.563,127,6.39,5.49,188.1922881
2323.75,92.87297461,20.4,2.543,130,6.23,5.36,189.2816909
2323.875,94.10800394,20.4,2.514,134,6.1,5.24,190.3254446
2324,94.84137277,20.1,2.486,135,6.14,5.24,191.0013075
2324.125,95.26203071,19.7,2.468,135,6.38,5.41,191.0288835
2324.25,95.88353694,19.7,2.462,132,6.8,5.72,190.2642835
2324.375,95.82653235,20.3,2.465,131,7.28,6.12,188.8842802
2324.5,95.29615965,20.7,2.475,130,7.73,6.53,187.2104492
2324.625,94.73743084,20.5,2.492,131,8.14,6.93,185.317405
2324.75,94.2203336,20.1,2.518,131,8.49,7.27,183.6381219
2324.875,93.74117933,20,2.546,128,8.82,7.58,182.4730801
2325,93.29366463,19.9,2.564,125,9.15,7.89,181.887426
2325.125,93.56622041,20,2.566,124,9.49,8.21,181.8095881
2325.25,93.51788543,20.4,2.562,126,9.72,8.43,182.4961833
2325.375,93.84271404,21.3,2.569,129,9.74,8.47,183.5275793
2325.5,94.57974062,22.2,2.589,132,9.54,8.31,184.6821408
2325.625,95.51206831,22.8,2.602,133,9.13,7.96,185.801487
2325.75,96.40683537,22.9,2.574,134,8.52,7.45,186.7215986
2325.875,96.3757584,22.8,2.509,134,7.84,6.87,187.0515011
2326,95.82467244,22.4,2.438,133,7.21,6.34,186.9357114
2326.125,95.10992848,21.7,2.403,132,6.77,5.96,186.3980556
2326.25,94.4959021,20.9,2.406,130,6.5,5.72,185.5763988
2326.375,94.10003819,20.4,2.431,128,6.37,5.6,184.7038128
2326.5,93.66909987,20.2,2.447,129,6.26,5.53,184.0265654
2326.625,93.76185932,20.3,2.447,133,6.11,5.43,183.8434149
2326.75,93.86504173,20.5,2.44,139,5.88,5.28,184.066514
2326.875,94.10736325,20.6,2.44,143,5.63,5.11,184.6082167
2327,94.54327546,20.4,2.45,142,5.44,4.99,185.3195066
2327.125,94.72027677,19.8,2.468,140,5.37,4.96,185.9582041
2327.25,94.12086568,19.2,2.491,138,5.39,5.01,185.9840374
2327.375,93.47834711,18.9,2.516,135,5.5,5.12,185.550049
2327.5,92.91090453,19.3,2.538,131,5.65,5.27,184.5676917
2327.625,92.45032146,19.7,2.55,127,5.79,5.41,183.0824133
2327.75,92.04240833,19.8,2.55,125,5.87,5.51,181.257975
2327.875,91.42831713,19.3,2.54,124,5.93,5.59,179.3620596
2328,91.24471437,18.9,2.529,124,6.02,5.7,177.6627881
2328.125,91.07513018,19,2.522,126,6.11,5.81,176.4003072
2328.25,91.07264429,19.2,2.517,127,6.12,5.84,175.6419004
2328.375,91.30904337,19.2,2.508,129,6.04,5.77,175.3396093
2328.5,91.55145951,19,2.494,131,5.85,5.62,175.3349514
2328.625,91.59780138,18.9,2.48,133,5.6,5.43,175.5226974
2328.75,91.72257684,18.8,2.47,135,5.33,5.2,175.4520512
2328.875,91.9223895,18.9,2.463,136,5.15,5.03,174.9643509
2329,91.71353189,19.2,2.456,136,5.14,4.99,174.0584378
2329.125,90.66493346,19.4,2.45,134,5.3,5.12,172.7637573
2329.25,89.63491378,19.3,2.455,132,5.53,5.34,170.7851648
2329.375,88.5978065,19.2,2.473,129,5.71,5.53,168.5196364
2329.5,88.41036693,19,2.502,127,5.8,5.63,166.3622328
2329.625,88.45059895,19.1,2.529,126,5.8,5.68,164.4415288
2329.75,88.57494902,19.2,2.542,125,5.76,5.71,163.0062575
2329.875,89.48292356,19.4,2.534,127,5.73,5.72,162.4687325
2330,91.04156857,19.5,2.509,129,5.75,5.74,163.1465541
2330.125,92.35510591,19.7,2.475,131,5.84,5.82,164.7314675
2330.25,93.08663491,20,2.437,132,5.98,5.93,167.0163161
2330.375,93.53298117,20.5,2.399,134,6.06,6.02,169.7552961
2330.5,94.12212618,21.1,2.371,136,6.07,6.02,172.6715894
2330.625,94.82037093,21.4,2.36,137,6,5.95,175.4811366
2330.75,94.61577776,21.4,2.358,137,5.91,5.85,177.7655011
2330.875,93.98117559,21.2,2.359,134,5.84,5.77,179.572939
2331,93.4062477,20.9,2.363,131,5.8,5.71,180.809205
2331.125,93.13612605,20.5,2.375,129,5.79,5.67,181.4363201
2331.25,93.10832421,20,2.4,130,5.77,5.65,181.4949717
2331.375,92.89039442,19.4,2.435,132,5.74,5.65,181.1078325
2331.5,92.38095696,19.1,2.471,136,5.72,5.65,180.4224963
2331.625,91.79358543,19.2,2.501,140,5.73,5.64,179.6156425
2331.75,91.28574337,19.3,2.519,142,5.73,5.62,178.7787904
2331.875,90.95568018,19.3,2.521,140,5.73,5.59,177.9474565
2332,90.80000433,19.2,2.511,137,5.71,5.57,177.0771317
2332.125,90.76554009,19,2.5,134,5.71,5.56,176.16411
2332.25,90.74812572,18.9,2.495,131,5.71,5.56,175.3217625
2332.375,90.74211555,19.1,2.497,129,5.73,5.57,174.5647039
2332.5,90.68296463,19.4,2.504,130,5.74,5.59,173.9223649
2332.625,90.49361962,19.4,2.511,133,5.74,5.63,173.432528
2332.75,90.35278957,19.1,2.518,134,5.75,5.67,173.1151888
2332.875,89.93259337,18.7,2.525,134,5.78,5.69,172.7989175
2333,89.64036129,18.6,2.536,134,5.8,5.69,172.5728487
