DEPTH,CAL,SP,GR,CNL,DT,DEN,MSFL,RS,RD,Facies,Well Name
2404.4,9.599,104.9,130.4,20.82,101.2,2.4548,2.748,5.226,4.82,2,GY1
2404.5,9.447,104.9,132,21.3,98,2.462,2.78,5.25,4.86,2,GY1
2404.6,9.4302,104.82,132.8,21.46,96.4,2.4604,2.772,5.226,4.868,2,GY1
2404.7,9.4284,104.74,133,21.32,95.4,2.4516,2.68,5.184,4.84,2,GY1
2404.8,9.4336,104.7,133.8,21.04,95,2.4396,2.692,5.128,4.796,2,GY1
2404.9,9.442,104.68,135.4,20.8,95,2.4288,2.888,5.068,4.75,2,GY1
2405,9.454,104.6,137,20.8,95,2.424,3.24,5.02,4.71,2,GY1
2405.1,9.4612,104.52,137.8,20.88,95.8,2.428,3.352,5.028,4.734,2,GY1
2405.2,9.478,104.5,138,20.84,95.4,2.4362,3.548,5.09,4.806,2,GY1
2405.3,9.4976,104.46,138,20.68,95,2.4438,3.812,5.186,4.914,2,GY1
2405.4,9.515,104.4,137.6,20.44,95,2.448,4.04,5.294,5.038,2,GY1
2405.5,9.527,104.4,136,20.2,95,2.448,4.04,5.39,5.15,2,GY1
2405.6,9.5646,104.32,135.2,20.2,95.8,2.4408,4.152,5.446,5.206,2,GY1
2405.7,9.6058,104.3,135,20.44,97.2,2.4318,3.862,5.454,5.196,2,GY1
2405.8,9.6306,104.26,134.6,20.88,98.8,2.421,3.294,5.422,5.14,2,GY1
2405.9,9.627,104.22,134,21.4,100.2,2.4092,2.716,5.37,5.064,2,GY1
2406,9.591,104.3,134,21.8,101,2.398,2.54,5.33,5,2,GY1
2406.1,9.5558,104.3,134,21.8,101,2.3876,2.732,5.386,5.048,2,GY1
2406.2,9.4972,104.36,133.4,21.68,100.4,2.379,3.02,5.52,5.168,2,GY1
2406.3,9.4488,104.44,132.2,21.52,99.6,2.3746,3.164,5.7,5.336,2,GY1
2406.4,9.4248,104.52,130.8,21.36,98.8,2.3758,3.072,5.882,5.514,2,GY1
2406.5,9.42,104.6,130,21.2,98,2.383,2.8,6.01,5.65,2,GY1
2406.6,9.4192,104.68,130,20.96,98,2.3958,2.944,6.042,5.666,2,GY1
2406.7,9.4208,104.76,129.4,20.72,97.4,2.4098,3.13,6.008,5.616,2,GY1
2406.8,9.4256,104.84,128.6,20.44,96.2,2.4234,3.226,5.956,5.552,2,GY1
2406.9,9.4416,104.9,127.4,20.08,94.6,2.4356,3.32,5.92,5.51,2,GY1
2407,9.484,104.9,125,19.6,93,2.446,3.72,5.92,5.51,2,GY1
2407.1,9.552,104.98,124.2,19.12,92.2,2.4508,3.912,5.944,5.518,2,GY1
2407.2,9.581,105.06,123.4,18.76,92,2.4484,3.732,5.956,5.502,2,GY1
2407.3,9.563,105.1,123,18.44,91.6,2.4384,3.328,5.956,5.466,2,GY1
2407.4,9.5092,105.1,123,18.08,91,2.4232,2.906,5.96,5.43,2,GY1
2407.5,9.45,105.1,123,17.6,91,2.408,2.73,6,5.43,2,GY1
2407.6,9.342,105.1,123,16.96,89.4,2.4104,3.458,6.168,5.566,2,GY1
2407.7,9.2886,105.16,121.8,16.14,87.2,2.4344,4.924,6.504,5.888,2,GY1
2407.8,9.2734,105.2,119.4,15.3,84.4,2.4752,5.844,7.024,6.396,2,GY1
2407.9,9.2834,105.2,116.2,14.54,81.2,2.525,5.892,7.696,7.042,2,GY1
2408,9.309,105.2,113,13.9,78,2.573,5.7,8.44,7.73,2,GY1
2408.1,9.3458,105.2,113,13.66,77.2,2.5986,6.276,8.952,8.13,5,GY1
2408.2,9.37,105.14,114.2,13.72,77.6,2.6074,5.928,9.104,8.194,5,GY1
2408.3,9.4072,105.1,117,13.96,78.8,2.6026,5.004,8.912,7.958,2,GY1
2408.4,9.4678,105.1,121.2,14.34,80.6,2.5866,3.958,8.442,7.498,2,GY1
2408.5,9.547,105.1,126,14.9,83,2.561,3.35,7.81,6.93,2,GY1
2408.6,9.5878,105.18,130,15.62,85.4,2.5306,3.086,7.234,6.426,2,GY1
2408.7,9.6292,105.32,132.8,16.28,87.8,2.4984,2.966,6.838,6.108,2,GY1
2408.8,9.6388,105.52,134.8,16.76,88.6,2.47,2.918,6.734,6.084,2,GY1
2408.9,9.6196,105.74,136.2,17.02,87.2,2.4488,3.022,6.972,6.404,2,GY1
2409,9.61,105.9,137,17.1,84,2.436,3.51,7.54,7.06,2,GY1
2409.1,9.706,105.9,137,17.02,80.8,2.4224,4.958,8.348,7.964,2,GY1
2409.2,9.8362,105.78,137,17.3,79.4,2.3878,4.498,9.024,8.706,2,GY1
2409.3,10.1678,105.5,137.4,18.14,79.8,2.3302,3.23,9.436,9.142,5,GY1
2409.4,10.7634,105.04,137.8,19.74,81.6,2.2526,2.076,9.484,9.156,5,GY1
2409.5,11.581,104.4,137,22.3,84,2.163,1.78,9.1,8.66,2,GY1
2409.6,12.0306,103.76,134.6,26.06,89.6,2.0886,1.932,8.276,7.692,2,GY1
2409.7,12.695,103.12,131.6,29.58,96.4,2.0346,2.15,7.32,6.622,2,GY1
2409.8,13.211,102.56,128.8,31.98,102.4,2.0034,2.226,6.428,5.67,2,GY1
2409.9,13.432,102.16,126.6,33.08,106.6,1.9938,2.146,5.744,4.98,2,GY1
2410,13.428,102,125,33.4,109,2.001,2.09,5.36,4.62,2,GY1
2410.1,13.2688,102.08,124.2,34.12,111.4,2.0242,2.066,5.328,4.588,2,GY1
2410.2,13.0364,102.22,122.2,34.78,112,2.0594,2.084,5.428,4.664,2,GY1
2410.3,12.8304,102.38,120.2,34.86,110.4,2.1078,2.184,5.58,4.78,2,GY1
2410.4,12.6308,102.52,119,34.06,107.2,2.1684,2.36,5.726,4.89,2,GY1
2410.5,12.298,102.6,119,32.3,104,2.238,2.56,5.83,4.97,2,GY1
2410.6,12.1332,102.6,121.4,30.14,102.4,2.298,2.576,5.846,4.978,2,GY1
2410.7,11.873,102.6,122.6,28.4,102.6,2.331,2.37,5.808,4.944,2,GY1
2410.8,11.6462,102.56,123.4,27.44,103.8,2.3322,2.078,5.732,4.88,2,GY1
2410.9,11.5254,102.48,124.4,27.3,105.4,2.3032,1.846,5.636,4.802,2,GY1
2411,11.527,102.4,126,27.7,107,2.252,1.83,5.54,4.73,2,GY1
2411.1,11.623,102.32,126.8,28.1,107.8,2.1968,2.038,5.46,4.69,2,GY1
2411.2,11.5858,102.3,127.6,27.78,107.4,2.1536,2.252,5.386,4.668,2,GY1
2411.3,11.4486,102.34,128,26.62,106.2,2.1264,2.38,5.314,4.66,2,GY1
2411.4,11.1492,102.44,128.2,24.64,104.4,2.1176,2.408,5.252,4.676,2,GY1
2411.5,10.53,102.6,129,22,102,2.128,2.4,5.22,4.74,2,GY1
2411.6,9.9196,102.84,130.6,19.2,97.2,2.1616,2.392,5.332,4.932,2,GY1
2411.7,9.6098,103.14,131.6,16.88,93,2.2072,2.66,5.564,5.238,2,GY1
2411.8,9.399,103.42,130.8,15.28,89.8,2.262,3.636,5.9,5.634,2,GY1
2411.9,9.2292,103.64,128.2,14.56,87.6,2.3224,5.182,6.306,6.078,2,GY1
2412,9.186,103.8,125,14.8,86,2.384,6.59,6.73,6.51,2,GY1
2412.1,9.1844,104.04,121,15.52,86.8,2.4344,5.39,7.058,6.83,2,GY1
2412.2,9.1846,104.16,117.6,16.18,87.6,2.4704,4.988,7.254,7.012,2,GY1
2412.3,9.1854,104.24,115.6,16.54,88.4,2.4952,5.164,7.33,7.076,2,GY1
2412.4,9.1862,104.3,115.2,16.54,89,2.5134,5.652,7.322,7.064,2,GY1
2412.5,9.187,104.3,116,16.3,89,2.531,6.14,7.29,7.04,2,GY1
2412.6,9.1934,104.3,118.4,16.38,89,2.5438,7.484,7.266,7.032,2,GY1
2412.7,9.1992,104.24,120.8,16.58,89.6,2.5458,8.006,7.254,7.036,2,GY1
2412.8,9.2088,104.2,123.6,16.86,91.2,2.5366,7.286,7.25,7.036,2,GY1
2412.9,9.2212,104.18,126.6,17.12,93.4,2.5184,5.814,7.256,7.036,2,GY1
2413,9.23,104.1,129,17.2,95,2.496,4.99,7.28,7.06,2,GY1
2413.1,9.234,104.02,130.6,17.28,95.8,2.48,6.23,7.384,7.196,2,GY1
2413.2,9.2458,104,131,17.3,96,2.473,8.85,7.578,7.44,2,GY1
2413.3,9.2646,104,129.8,17.22,95.2,2.4738,10.358,7.874,7.792,2,GY1
2413.4,9.286,104.02,127,17.06,93.8,2.4782,10.192,8.242,8.202,2,GY1
2413.5,9.302,104.1,123,16.9,93,2.479,9.72,8.61,8.57,2,GY1
2413.6,9.3436,104.18,119,16.82,93.8,2.4638,9.216,8.746,8.682,2,GY1
2413.7,9.3918,104.2,116.8,17.04,95.2,2.433,7.29,8.606,8.5,2,GY1
2413.8,9.4282,104.2,116.8,17.6,97.6,2.3922,5.106,8.254,8.1,2,GY1
2413.9,9.4516,104.2,119,18.42,100.8,2.3482,3.446,7.77,7.57,2,GY1
2414,9.478,104.2,123,19.3,104,2.309,2.71,7.25,7.01,2,GY1
2414.1,9.4812,104.12,125.4,20.18,106.4,2.2898,2.598,6.882,6.602,2,GY1
2414.2,9.4772,104.16,126.6,21,107,2.2838,2.738,6.64,6.344,2,GY1
2414.3,9.4688,104.28,125.8,21.84,107,2.2866,2.97,6.512,6.22,2,GY1
2414.4,9.4602,104.42,123.6,22.68,106.8,2.2924,3.082,6.468,6.192,2,GY1
2414.5,9.457,104.5,122,23.4,106,2.294,2.81,6.46,6.2,2,GY1
2414.6,9.4498,104.66,120.4,23.64,106,2.2868,2.522,6.492,6.208,2,GY1
2414.7,9.4384,104.82,121.2,23.64,106,2.2826,2.516,6.554,6.222,2,GY1
2414.8,9.4312,104.98,123.2,23.56,105.6,2.2866,2.808,6.63,6.242,2,GY1
2414.9,9.4384,105.16,125.8,23.44,104.6,2.302,3.504,6.706,6.264,2,GY1
2415,9.472,105.4,129,23.2,103,2.33,4.8,6.77,6.28,2,GY1
2415.1,9.5552,105.56,131.4,22.8,101.4,2.3604,5.328,6.762,6.232,2,GY1
2415.2,9.6048,105.66,132,22.28,99.8,2.3824,4.59,6.676,6.118,2,GY1
2415.3,9.6316,105.78,130.8,21.8,98.2,2.3948,3.57,6.528,5.942,2,GY1
2415.4,9.6366,105.92,128.4,21.46,97,2.3988,2.838,6.326,5.714,2,GY1
2415.5,9.611,106,126,21.3,97,2.398,2.55,6.07,5.45,2,GY1
2415.6,9.5414,106.16,126,21.46,97,2.3972,2.598,5.806,5.186,2,GY1
2415.7,9.4946,106.38,127.2,21.56,97,2.397,2.808,5.548,4.958,2,GY1
2415.8,9.4722,106.62,129.2,21.6,97,2.3954,3.096,5.308,4.754,2,GY1
2415.9,9.467,106.9,132,21.62,97,2.39,3.31,5.088,4.562,2,GY1
2416,9.463,107.3,136,21.7,97,2.378,3.23,4.88,4.37,2,GY1
2416.1,9.4262,107.7,139.2,21.62,97,2.3572,2.63,4.728,4.242,2,GY1
2416.2,9.3876,108.1,140,21.18,95.8,2.3418,2.216,4.708,4.252,2,GY1
2416.3,9.3184,108.5,137.6,20.38,93.4,2.3402,2.176,4.868,4.448,2,GY1
2416.4,9.2256,108.86,131.8,19.34,90.2,2.359,2.968,5.244,4.854,2,GY1
2416.5,9.152,109.1,123,18.3,87,2.403,5.32,5.86,5.47,2,GY1
2416.6,9.1352,109.26,114.2,17.42,83,2.4614,11.608,6.652,6.198,2,GY1
2416.7,9.1262,109.24,107.8,16.54,80.2,2.5066,10.522,7.474,6.932,6,GY1
2416.8,9.123,109.12,103.8,15.54,78.6,2.5254,6.946,8.318,7.68,6,GY1
2416.9,9.1228,108.9,101.8,14.42,78,2.516,4.154,9.252,8.54,6,GY1
2417,9.122,108.5,101,13.3,78,2.488,3.81,10.42,9.7,6,GY1
2417.1,9.122,108.02,98.6,12.18,76.4,2.468,5.066,12.82,12.252,6,GY1
2417.2,9.122,107.54,95.6,11.12,74.8,2.4642,8.182,16.9,16.508,6,GY1
2417.3,9.1264,106.98,92,10.12,72.8,2.4718,14.554,22.072,21.772,6,GY1
2417.4,9.1416,106.34,88.6,9.2,70.6,2.4836,23.33,27.112,26.748,6,GY1
2417.5,9.176,105.7,87,8.4,69,2.49,31.41,30.16,29.54,2,GY1
2417.6,9.2152,105.06,90.2,8,69.8,2.4836,26.738,28.104,27.228,2,GY1
2417.7,9.3222,104.36,96.4,7.96,73,2.4706,14.686,23.216,22.264,5,GY1
2417.8,9.4526,103.72,105.2,8.36,77.4,2.4534,5.85,17.38,16.504,6,GY1
2417.9,9.5598,103.18,115.4,9.3,82.4,2.4336,3.314,12.098,11.384,6,GY1
2418,9.595,102.7,125,10.9,88,2.412,2.65,8.49,7.92,6,GY1
2418.1,9.5902,102.3,130.6,13.3,92.8,2.392,2.658,6.794,6.32,2,GY1
2418.2,9.559,101.96,135,15.88,95.8,2.3816,3.164,5.872,5.452,2,GY1
2418.3,9.5314,101.68,137.8,18.16,97.4,2.382,4.12,5.444,5.056,2,GY1
2418.4,9.5136,101.46,138.8,19.8,98,2.3924,4.948,5.332,4.962,2,GY1
2418.5,9.488,101.3,138,20.6,98,2.41,4.54,5.46,5.09,2,GY1
2418.6,9.4752,101.06,134.8,20.92,97.2,2.4276,3.684,5.732,5.338,2,GY1
2418.7,9.472,100.88,132.2,21.3,96.4,2.4398,3.59,6.01,5.574,2,GY1
2418.8,9.4976,100.76,130.6,21.58,96,2.4478,4.178,6.234,5.758,2,GY1
2418.9,9.5426,100.7,130.2,21.66,96.2,2.4522,4.994,6.376,5.868,2,GY1
2419,9.569,100.7,131,21.5,97,2.453,5.21,6.44,5.9,2,GY1
2419.1,9.5586,100.78,132.6,21.02,97,2.4482,4.21,6.448,5.884,2,GY1
2419.2,9.4852,100.98,134.2,20.6,97.6,2.4368,3.678,6.468,5.88,2,GY1
2419.3,9.4132,101.18,135.4,20.2,97.6,2.4244,3.73,6.52,5.916,2,GY1
2419.4,9.3616,101.38,136,19.8,97,2.4158,4.332,6.612,6.002,2,GY1
2419.5,9.304,101.7,136,19.4,97,2.415,5.3,6.74,6.13,2,GY1
2419.6,9.2944,101.94,135.2,19.16,96.2,2.427,5.284,6.836,6.242,2,GY1
2419.7,9.2926,102.12,133.2,19.1,96.6,2.4408,4.788,6.836,6.27,2,GY1
2419.8,9.2938,102.28,131.2,19.22,97,2.4528,4.26,6.728,6.19,2,GY1
2419.9,9.2954,102.44,129.8,19.42,97.2,2.4614,3.844,6.516,6.008,2,GY1
2420,9.297,102.6,129,19.5,98,2.467,3.38,6.22,5.76,2,GY1
2420.1,9.297,102.84,128.2,19.34,98,2.4782,3.124,5.956,5.544,2,GY1
2420.2,9.2958,103.02,128.6,19,96.8,2.4954,3.222,5.794,5.448,2,GY1
2420.3,9.293,103.22,129.4,18.68,94.8,2.5154,3.462,5.758,5.484,2,GY1
2420.4,9.285,103.44,130.2,18.44,92.4,2.5344,3.624,5.852,5.646,2,GY1
2420.5,9.265,103.6,131,18.2,90,2.548,3.48,6.06,5.91,2,GY1
2420.6,9.2338,103.76,131,17.88,88.4,2.5544,3.224,6.356,6.238,2,GY1
2420.7,9.2158,103.98,131,17.44,86.8,2.5584,3.328,6.682,6.572,2,GY1
2420.8,9.2014,104.18,130.2,16.92,85.6,2.5616,3.688,7.022,6.92,2,GY1
2420.9,9.1902,104.34,128.6,16.3,84.6,2.5652,4.13,7.38,7.296,2,GY1
2421,9.191,104.5,127,15.5,83,2.57,4.41,7.78,7.72,2,GY1
2421.1,9.1966,104.74,124.6,14.86,81.4,2.5732,5.618,8.156,8.144,2,GY1
2421.2,9.2214,104.86,123.4,14.46,81,2.5734,7.174,8.418,8.442,2,GY1
2421.3,9.2642,104.9,123,14.46,82.2,2.5674,7.034,8.498,8.53,2,GY1
2421.4,9.312,104.9,123.2,14.88,85,2.5538,5.27,8.39,8.39,2,GY1
2421.5,9.34,104.9,124,15.6,89,2.533,4.07,8.15,8.07,2,GY1
2421.6,9.3816,104.82,124.8,16.8,92.2,2.5098,4.622,7.87,7.71,2,GY1
2421.7,9.4004,104.86,127.4,18.36,96,2.4908,5.216,7.668,7.458,2,GY1
2421.8,9.4172,104.98,130.6,19.96,98.8,2.4776,5.18,7.576,7.35,2,GY1
2421.9,9.45,105.14,134,21.24,100,2.4706,4.614,7.622,7.406,6,GY1
2422,9.514,105.3,138,21.8,100,2.469,4.39,7.83,7.63,6,GY1
2422.1,9.5644,105.46,138.8,21.4,98.4,2.4698,4.574,8.094,7.886,6,GY1
2422.2,9.6592,105.5,137.8,20.94,98,2.4682,4.158,8.25,8.01,1,GY1
2422.3,9.7508,105.46,135.8,20.74,98,2.4614,3.498,8.21,7.93,1,GY1
2422.4,9.8108,105.36,133.6,20.92,98.4,2.4482,2.916,7.954,7.64,1,GY1
2422.5,9.83,105.2,132,21.4,100,2.429,2.7,7.53,7.2,1,GY1
2422.6,9.8532,105.12,131.2,21.88,101.6,2.4066,2.732,7.026,6.696,1,GY1
2422.7,9.8686,105.1,130.4,22.12,103.2,2.3872,2.836,6.564,6.228,1,GY1
2422.8,9.8762,105.14,130,22.4,104.8,2.3732,3.008,6.164,5.824,1,GY1
2422.9,9.8752,105.24,130.6,22.9,106.4,2.3658,3.208,5.844,5.504,1,GY1
2423,9.864,105.4,133,23.7,108,2.365,3.36,5.62,5.28,1,GY1
2423.1,9.7816,105.56,137,24.42,108.8,2.373,3.264,5.556,5.2,1,GY1
2423.2,9.7022,105.66,141,24.66,108.4,2.3834,3.138,5.612,5.24,1,GY1
2423.3,9.5686,105.7,144.2,24.22,107.2,2.395,3.082,5.776,5.388,1,GY1
2423.4,9.4064,105.7,146.2,23.26,105.2,2.4084,3.304,6.016,5.624,1,GY1
2423.5,9.324,105.7,147,22.3,102,2.426,4.12,6.28,5.92,1,GY1
2423.6,9.2264,105.62,147,21.58,98.8,2.454,7.32,6.56,6.248,1,GY1
2423.7,9.178,105.54,146.4,20.98,95.6,2.4898,13.898,6.888,6.606,1,GY1
2423.8,9.158,105.46,145.2,20.46,92.8,2.5266,19.242,7.24,6.966,1,GY1
2423.9,9.1502,105.38,143.6,20,90.6,2.5576,19.988,7.564,7.274,1,GY1
2424,9.143,105.3,142,19.6,89,2.576,14.02,7.78,7.45,6,GY1
2424.1,9.1406,105.3,140.4,19.44,89,2.5624,7.396,7.676,7.338,6,GY1
2424.2,9.1394,105.36,138.8,19.34,89,2.5356,4.576,7.422,7.094,2,GY1
2424.3,9.1394,105.48,136.8,19.26,89,2.5036,4.076,7.102,6.794,2,GY1
2424.4,9.1406,105.66,134.4,19.08,88.8,2.4742,4.622,6.796,6.518,2,GY1
2424.5,9.143,105.9,132,18.6,88,2.455,5.15,6.58,6.35,2,GY1
2424.6,9.1438,106.22,129.6,16.84,87.2,2.451,4.926,6.628,6.478,2,GY1
2424.7,9.1434,106.6,124.8,14.42,85.2,2.4584,5.572,7.066,7.014,2,GY1
2424.8,9.1418,106.92,118,12.46,82,2.474,7.48,8.118,8.206,2,GY1
2424.9,9.1398,107.16,109.4,11.62,78.2,2.4956,10.634,9.99,10.286,2,GY1
2425,9.139,107.4,99,12.1,75,2.522,14.61,12.87,13.47,2,GY1
2425.1,9.1366,107.48,89.4,14.18,71.8,2.5508,21.698,17.334,18.31,6,GY1
2425.2,9.1354,107.56,82.2,16.2,69.8,2.576,37.684,21.924,23.102,6,GY1
2425.3,9.1346,107.56,78.2,17.56,69,2.5952,59.42,25.508,26.626,6,GY1
2425.4,9.1348,107.5,78.2,18.12,69.4,2.6056,67.53,27.044,27.816,6,GY1
2425.5,9.138,107.5,83,18.2,71,2.604,26.41,25.58,25.76,6,GY1
2425.6,9.1404,107.42,92.6,18.44,74.2,2.5888,12.978,21.468,21.168,6,GY1
2425.7,9.1482,107.34,104.6,18.8,77.4,2.5688,9.074,17.026,16.456,6,GY1
2425.8,9.1602,107.18,115.8,19.12,80.6,2.548,8.866,13.158,12.492,6,GY1
2425.9,9.173,106.9,124.6,19.32,83.6,2.5296,8.806,10.302,9.658,2,GY1
2426,9.181,106.5,131,19.4,86,2.516,7.63,8.43,7.85,2,GY1
2426.1,9.197,106.02,134.2,19.16,86.8,2.5096,6.742,7.51,6.994,2,GY1
2426.2,9.2148,105.48,135,18.98,87.6,2.5086,5.77,6.98,6.504,2,GY1
2426.3,9.2292,104.88,135,18.94,88.8,2.5102,4.842,6.66,6.204,2,GY1
2426.4,9.2416,104.26,135,19.12,90.4,2.5112,4.198,6.428,5.98,2,GY1
2426.5,9.26,103.7,135,19.6,92,2.508,4.19,6.22,5.78,2,GY1
2426.6,9.2656,103.3,135,20.08,93.6,2.496,4.422,6.044,5.612,2,GY1
2426.7,9.2706,102.96,136.2,20.44,94.6,2.4792,4.342,5.898,5.486,2,GY1
2426.8,9.2738,102.72,138.2,20.68,95.4,2.462,4.094,5.822,5.43,2,GY1
2426.9,9.275,102.58,140,20.78,95.8,2.4484,3.928,5.852,5.476,2,GY1
2427,9.275,102.5,140,20.7,95,2.442,4.2,6.02,5.66,2,GY1
2427.1,9.2734,102.58,137.6,20.38,92.6,2.446,5.832,6.364,6.02,2,GY1
2427.2,9.2706,102.66,133.4,19.88,90.8,2.4566,8.028,6.792,6.452,2,GY1
2427.3,9.2678,102.74,128.6,19.36,89.2,2.4702,8.552,7.232,6.892,2,GY1
2427.4,9.2656,102.82,124.6,18.94,87.8,2.4842,7.114,7.62,7.28,2,GY1
2427.5,9.264,102.9,123,18.7,87,2.497,5.37,7.9,7.56,2,GY1
2427.6,9.272,102.98,123.8,18.62,87.8,2.505,4.642,7.956,7.608,2,GY1
2427.7,9.2854,103.12,124.6,18.6,88.6,2.5118,4.178,7.88,7.536,2,GY1
2427.8,9.325,103.28,124.2,18.72,89,2.5182,4.07,7.72,7.396,2,GY1
2427.9,9.3964,103.46,122.6,18.98,89.2,2.5244,4.226,7.52,7.232,2,GY1
2428,9.49,103.7,121,19.3,90,2.53,4.37,7.32,7.08,2,GY1
2428.1,9.5292,103.86,120.2,19.54,90,2.5316,4.05,7.136,6.952,2,GY1
2428.2,9.5534,104.08,121.8,19.6,90.6,2.5296,3.712,6.958,6.824,2,GY1
2428.3,9.5518,104.28,125,19.52,91.4,2.524,3.416,6.758,6.664,2,GY1
2428.4,9.5152,104.42,128.6,19.38,92.4,2.5152,3.206,6.524,6.458,2,GY1
2428.5,9.436,104.5,131,19.3,94,2.504,3.11,6.26,6.21,2,GY1
2428.6,9.376,104.5,130.2,19.46,94,2.4952,3.102,6.004,5.978,2,GY1
2428.7,9.3514,104.56,128.8,19.56,94.6,2.49,3.13,5.814,5.812,2,GY1
2428.8,9.3434,104.68,128,19.52,95,2.4884,3.218,5.694,5.712,2,GY1
2428.9,9.3418,104.86,128.8,19.28,95,2.4898,3.34,5.634,5.666,2,GY1
2429,9.345,105.1,132,18.8,95,2.493,3.42,5.61,5.65,2,GY1
2429.1,9.3458,105.42,133.6,18.48,94.2,2.4922,3.332,5.594,5.642,2,GY1
2429.2,9.3418,105.68,134,18.22,93.4,2.4884,3.196,5.584,5.64,2,GY1
2429.3,9.3302,106,133.6,18.1,92.6,2.486,3.2,5.572,5.64,2,GY1
2429.4,9.3142,106.38,133.2,18.08,91.8,2.4888,3.472,5.548,5.632,2,GY1
2429.5,9.303,106.7,134,18,91,2.5,4.08,5.5,5.6,2,GY1
2429.6,9.2846,107.02,135.6,18,90.2,2.5224,4.368,5.428,5.536,2,GY1
2429.7,9.277,107.28,137.2,17.94,89.4,2.5466,4.206,5.338,5.448,2,GY1
2429.8,9.2738,107.48,138.4,17.98,89.4,2.5678,4.086,5.23,5.336,2,GY1
2429.9,9.272,107.6,138.8,18.22,90.4,2.5818,4.152,5.106,5.202,2,GY1
2430,9.272,107.6,138,18.7,92,2.585,4.2,4.97,5.05,2,GY1
2430.1,9.272,107.6,138,19.34,94.4,2.5738,4.016,4.866,4.954,2,GY1
2430.2,9.2696,107.48,139.2,20.04,96.8,2.553,4.006,4.816,4.918,2,GY1
2430.3,9.2668,107.32,141.2,20.6,99.2,2.527,4.106,4.836,4.962,2,GY1
2430.4,9.2648,107.16,143.6,20.98,101.2,2.5002,4.382,4.928,5.084,2,GY1
2430.5,9.264,107,146,21.3,102,2.477,5.03,5.08,5.26,2,GY1
2430.6,9.2648,106.76,146.8,21.54,102.8,2.461,6.246,5.24,5.428,2,GY1
2430.7,9.2848,106.58,145.8,21.54,103,2.451,6.814,5.352,5.53,2,GY1
2430.8,9.3172,106.38,143.8,21.34,103,2.4458,6.91,5.4,5.562,2,GY1
2430.9,9.3788,106.14,141.4,21.14,103.2,2.4442,6.62,5.384,5.528,2,GY1
2431,9.51,105.9,139,21.3,104,2.445,5.94,5.32,5.44,2,GY1
2431.1,9.6588,105.74,138.2,22.18,104.8,2.4474,4.844,5.24,5.352,2,GY1
2431.2,9.738,105.64,137.4,23.42,105.6,2.4498,4.15,5.172,5.282,2,GY1
2431.3,9.7996,105.56,137.8,24.46,105.6,2.4522,3.786,5.116,5.234,2,GY1
2431.4,9.8552,105.52,139.2,24.96,104.8,2.4548,3.592,5.072,5.204,2,GY1
2431.5,9.876,105.6,140,24.8,104,2.458,3.32,5.04,5.18,2,GY1
2431.6,9.9104,105.68,141.6,24,102.4,2.462,3.128,5,5.156,2,GY1
2431.7,9.9316,105.82,142.6,23.08,100.8,2.4642,3.134,4.954,5.114,2,GY1
2431.8,9.9356,105.98,142.6,22.28,100,2.465,3.142,4.898,5.058,2,GY1
2431.9,9.9098,106.14,141.8,21.7,99.6,2.4648,3.044,4.834,4.996,2,GY1
2432,9.833,106.3,141,21.3,98,2.464,2.82,4.77,4.94,2,GY1
2432.1,9.6986,106.38,140.2,21.06,97.2,2.4632,2.884,4.738,4.916,2,GY1
2432.2,9.6158,106.46,138.8,20.88,96.4,2.463,3.296,4.742,4.928,2,GY1
2432.3,9.5414,106.54,136.4,20.76,95.2,2.465,3.688,4.798,4.988,2,GY1
2432.4,9.4732,106.6,133,20.74,93.4,2.47,3.82,4.928,5.118,2,GY1
2432.5,9.45,106.6,129,20.9,91,2.478,3.58,5.16,5.35,2,GY1
2432.6,9.4484,106.68,125.8,20.82,87,2.4812,3.852,5.536,5.758,2,GY1
2432.7,9.4486,106.76,123.8,20.26,81.8,2.4718,3.902,6.05,6.34,2,GY1
2432.8,9.4494,106.84,121.4,19.14,75.8,2.4478,3.466,6.67,7.048,2,GY1
2432.9,9.4512,106.92,118,17.64,69.6,2.413,2.714,7.33,7.794,2,GY1
2433,9.456,107,114,16.2,64,2.377,2.25,7.93,8.45,2,GY1
2433.1,9.4624,107.08,110,15.56,63.2,2.365,2.338,8.186,8.69,2,GY1
2433.2,9.4646,107.22,109.6,15.52,65.4,2.3764,2.618,8.112,8.546,2,GY1
2433.3,9.4658,107.38,112,16.08,69.4,2.4044,2.962,7.768,8.114,2,GY1
2433.4,9.469,107.5,116.4,17.14,74.8,2.439,3.274,7.232,7.492,2,GY1
2433.5,9.477,107.5,122,18.5,82,2.467,3.49,6.6,6.78,2,GY1
2433.6,9.4778,107.5,126,19.86,87.6,2.4702,3.618,6.064,6.188,2,GY1
2433.7,9.4528,107.38,128.8,20.8,92,2.4566,3.578,5.69,5.788,2,GY1
2433.8,9.3916,107.18,130,21.32,94.4,2.4374,3.414,5.522,5.62,2,GY1
2433.9,9.3132,106.9,130,21.54,95.2,2.4228,3.376,5.558,5.674,2,GY1
2434,9.266,106.5,130,21.7,96,2.422,3.92,5.75,5.89,2,GY1
2434.1,9.2052,106.02,131.6,21.7,96,2.4396,5.512,6.03,6.178,2,GY1
2434.2,9.181,105.48,134.4,21.76,96.6,2.4578,5.88,6.28,6.4,2,GY1
2434.3,9.1762,104.92,136.8,21.96,97.4,2.4702,5.408,6.452,6.516,2,GY1
