DEPTH,GR,CNL,DT,DEN,MSFL,RS,RD,Well Name,Facies
2396.0200,119.6122,20.7587,94.2932,2.4250,2.9300,5.9820,5.9516,1,2
2396.0400,119.7206,20.8476,94.3890,2.4216,2.9793,5.9464,5.9164,1,2
2396.0600,119.8424,20.9463,94.5328,2.4180,3.0280,5.9101,5.8802,1,2
2396.0800,119.9770,21.0550,94.7300,2.4143,3.0758,5.8730,5.8430,1,2
2396.1000,120.1241,21.1742,95.0051,2.4105,3.1215,5.8353,5.8052,1,2
2396.1200,120.2835,21.3040,95.3683,2.4066,3.1646,5.7968,5.7667,1,2
2396.1400,120.4442,21.4434,95.7961,2.4026,3.2051,5.7578,5.7278,1,2
2396.1600,120.5790,21.5901,96.2312,2.3985,3.2428,5.7188,5.6888,1,2
2396.1800,120.6865,21.7440,96.6706,2.3944,3.2777,5.6798,5.6498,1,2
2396.2000,120.7599,21.9057,97.1046,2.3901,3.3097,5.6408,5.6108,1,2
2396.2200,120.7965,22.0755,97.5294,2.3857,3.3387,5.6018,5.5718,1,2
2396.2400,120.7994,22.2494,97.9412,2.3813,3.3648,5.5631,5.5331,1,2
2396.2600,120.7767,22.4172,98.3308,2.3769,3.3886,5.5251,5.4951,1,2
2396.2800,120.7285,22.5784,98.6977,2.3726,3.4099,5.4877,5.4577,1,2
2396.3000,120.6544,22.7312,99.0393,2.3683,3.4292,5.4512,5.4211,1,2
2396.3200,120.5541,22.8749,99.3547,2.3641,3.4468,5.4155,5.3853,1,2
2396.3400,120.4340,23.0083,99.6435,2.3600,3.4613,5.3807,5.3505,1,2
2396.3600,120.3098,23.1288,99.9049,2.3563,3.4693,5.3468,5.3168,1,2
2396.3800,120.1823,23.2360,100.1387,2.3530,3.4707,5.3138,5.2845,1,2
2396.4000,120.0532,23.3285,100.3423,2.3502,3.4643,5.2818,5.2534,1,2
2396.4200,119.9231,23.4055,100.5146,2.3478,3.4496,5.2506,5.2236,1,2
2396.4400,119.7981,23.4702,100.6640,2.3460,3.4285,5.2207,5.1954,1,2
2396.4600,119.6928,23.5306,100.8113,2.3445,3.4057,5.1929,5.1694,1,2
2396.4800,119.6081,23.5869,100.9578,2.3436,3.3814,5.1673,5.1457,1,2
2396.5000,119.5486,23.6403,101.1079,2.3431,3.3558,5.1443,5.1245,1,2
2396.5200,119.5160,23.6913,101.2635,2.3431,3.3291,5.1239,5.1059,1,2
2396.5400,119.5061,23.7414,101.4237,2.3435,3.3035,5.1059,5.0897,1,2
2396.5600,119.5084,23.7942,101.5862,2.3444,3.2846,5.0897,5.0749,1,2
2396.5800,119.5223,23.8499,101.7510,2.3456,3.2728,5.0752,5.0617,1,2
2396.6000,119.5476,23.9095,101.9192,2.3472,3.2695,5.0624,5.0499,1,2
2396.6200,119.5843,23.9733,102.0915,2.3493,3.2754,5.0512,5.0394,1,2
2396.6400,119.6264,24.0412,102.2625,2.3517,3.2894,5.0415,5.0304,1,2
2396.6600,119.6592,24.1132,102.4194,2.3544,3.3088,5.0335,5.0228,1,2
2396.6800,119.6819,24.1895,102.5614,2.3573,3.3335,5.0270,5.0168,1,2
2396.7000,119.6934,24.2712,102.6859,2.3605,3.3634,5.0221,5.0124,1,2
2396.7200,119.6930,24.3590,102.7920,2.3639,3.3984,5.0189,5.0096,1,2
2396.7400,119.6743,24.4483,102.8791,2.3675,3.4376,5.0172,5.0084,1,2
2396.7600,119.6212,24.5277,102.9458,2.3709,3.4784,5.0169,5.0088,1,2
2396.7800,119.5329,24.5967,102.9921,2.3743,3.5207,5.0180,5.0107,1,2
2396.8000,119.4055,24.6540,103.0146,2.3776,3.5661,5.0204,5.0142,1,2
2396.8200,119.2373,24.6992,103.0121,2.3808,3.6152,5.0240,5.0191,1,2
2396.8400,119.0300,24.7283,102.9947,2.3837,3.6607,5.0292,5.0258,1,2
2396.8600,118.7872,24.7315,102.9873,2.3859,3.6852,5.0363,5.0350,1,2
2396.8800,118.5091,24.7083,102.9919,2.3871,3.6875,5.0455,5.0465,1,2
2396.9000,118.1942,24.6544,103.0216,2.3874,3.6616,5.0570,5.0608,1,2
2396.9200,117.8420,24.5682,103.0821,2.3866,3.6052,5.0708,5.0779,1,2
2396.9400,117.4595,24.4567,103.1434,2.3848,3.5264,5.0867,5.0973,1,2
2396.9600,117.0635,24.3370,103.1326,2.3825,3.4454,5.1041,5.1180,1,2
2396.9800,116.6549,24.2100,103.0452,2.3798,3.3633,5.1228,5.1399,1,2
2397.0000,116.2345,24.0787,102.8558,2.3766,3.2835,5.1430,5.1627,1,2
2397.0200,115.8025,23.9443,102.5540,2.3730,3.2076,5.1646,5.1864,1,2
2397.0400,115.3687,23.8080,102.1781,2.3692,3.1367,5.1874,5.2110,1,2
2397.0600,114.9566,23.6729,101.8218,2.3652,3.0730,5.2111,5.2362,1,2
2397.0800,114.5675,23.5391,101.4903,2.3611,3.0167,5.2357,5.2621,1,2
2397.1000,114.2038,23.4071,101.2057,2.3570,2.9686,5.2612,5.2887,1,2
2397.1200,113.8665,23.2770,100.9769,2.3529,2.9289,5.2876,5.3160,1,2
2397.1400,113.5650,23.1503,100.7907,2.3488,2.8977,5.3148,5.3438,1,2
2397.1600,113.3228,23.0307,100.6147,2.3449,2.8755,5.3421,5.3716,1,2
2397.1800,113.1412,22.9184,100.4470,2.3413,2.8623,5.3696,5.3995,1,2
2397.2000,113.0268,22.8138,100.2818,2.3380,2.8584,5.3972,5.4273,1,2
2397.2200,112.9823,22.7169,100.1166,2.3350,2.8638,5.4249,5.4550,1,2
2397.2400,113.0025,22.6297,99.9530,2.3325,2.8781,5.4525,5.4825,1,2
2397.2600,113.0750,22.5567,99.7953,2.3307,2.9004,5.4793,5.5093,1,2
2397.2800,113.1991,22.4981,99.6437,2.3297,2.9307,5.5055,5.5354,1,2
2397.3000,113.3756,22.4562,99.4972,2.3296,2.9698,5.5309,5.5609,1,2
2397.3200,113.6049,22.4320,99.3555,2.3304,3.0180,5.5556,5.5858,1,2
2397.3400,113.8765,22.4210,99.2234,2.3320,3.0717,5.5792,5.6095,1,2
2397.3600,114.1648,22.4124,99.1122,2.3341,3.1217,5.6009,5.6307,1,2
2397.3800,114.4686,22.4056,99.0226,2.3367,3.1674,5.6206,5.6493,1,2
2397.4000,114.7862,22.3991,98.9561,2.3398,3.2077,5.6383,5.6652,1,2
2397.4200,115.1169,22.3925,98.9131,2.3433,3.2420,5.6540,5.6783,1,2
2397.4400,115.4477,22.3830,98.8974,2.3470,3.2681,5.6671,5.6882,1,2
2397.4600,115.7466,22.3640,98.9177,2.3507,3.2809,5.6763,5.6937,1,2
2397.4800,116.0118,22.3352,98.9747,2.3544,3.2802,5.6813,5.6948,1,2
2397.5000,116.2354,22.2940,99.0738,2.3578,3.2628,5.6819,5.6912,1,2
2397.5200,116.4143,22.2395,99.2173,2.3610,3.2276,5.6778,5.6827,1,2
2397.5400,116.5518,22.1751,99.3929,2.3639,3.1809,5.6693,5.6696,1,2
2397.5600,116.6564,22.1093,99.5705,2.3667,3.1385,5.6569,5.6526,1,2
2397.5800,116.7282,22.0424,99.7485,2.3692,3.1011,5.6406,5.6315,1,2
2397.6000,116.7662,21.9757,99.9200,2.3716,3.0717,5.6204,5.6064,1,2
2397.6200,116.7697,21.9094,100.0822,2.3738,3.0514,5.5964,5.5774,1,2
2397.6400,116.7477,21.8458,100.2380,2.3758,3.0411,5.5686,5.5447,1,2
2397.6600,116.7217,21.7898,100.3949,2.3776,3.0429,5.5378,5.5090,1,2
2397.6800,116.6928,21.7418,100.5532,2.3793,3.0570,5.5038,5.4705,1,2
2397.7000,116.6628,21.7024,100.7152,2.3809,3.0837,5.4667,5.4291,1,2
2397.7200,116.6324,21.6719,100.8819,2.3823,3.1234,5.4266,5.3848,1,2
2397.7400,116.6113,21.6521,101.0492,2.3836,3.1766,5.3837,5.3381,1,2
2397.7600,116.6229,21.6469,101.2074,2.3850,3.2448,5.3390,5.2899,1,2
2397.7800,116.6686,21.6566,101.3563,2.3865,3.3282,5.2924,5.2403,1,2
2397.8000,116.7556,21.6821,101.4975,2.3882,3.4290,5.2439,5.1893,1,2
2397.8200,116.8868,21.7237,101.6319,2.3900,3.5480,5.1936,5.1369,1,2
2397.8400,117.0549,21.7819,101.7459,2.3919,3.6790,5.1421,5.0837,1,2
2397.8600,117.2425,21.8575,101.8066,2.3941,3.8065,5.0903,5.0313,1,2
2397.8800,117.4486,21.9507,101.8120,2.3966,3.9298,5.0384,4.9798,1,2
2397.9000,117.6723,22.0636,101.7490,2.3994,4.0471,4.9864,4.9293,1,2
2397.9200,117.9133,22.1969,101.6124,2.4026,4.1577,4.9342,4.8799,1,2
2397.9400,118.1631,22.3445,101.4236,2.4061,4.2566,4.8827,4.8320,1,2
2397.9600,118.4013,22.4915,101.2355,2.4093,4.3312,4.8340,4.7869,1,2
2397.9800,118.6269,22.6371,101.0510,2.4122,4.3808,4.7880,4.7446,1,2
2398.0000,118.8374,22.7790,100.8845,2.4149,4.4012,4.7453,4.7054,1,2
2398.0200,119.0320,22.9164,100.7420,2.4172,4.3906,4.7061,4.6696,1,2
2398.0400,119.2032,23.0464,100.6089,2.4192,4.3542,4.6701,4.6367,1,2
2398.0600,119.3328,23.1617,100.4495,2.4207,4.3051,4.6363,4.6060,1,2
2398.0800,119.4199,23.2621,100.2617,2.4217,4.2440,4.6047,4.5775,1,2
2398.1000,119.4587,23.3461,100.0350,2.4222,4.1726,4.5750,4.5510,1,2
2398.1200,119.4471,23.4133,99.7650,2.4223,4.0917,4.5472,4.5264,1,2
2398.1400,119.3905,23.4624,99.4656,2.4219,4.0035,4.5215,4.5039,1,2
2398.1600,119.3022,23.4900,99.1708,2.4210,3.9133,4.4981,4.4837,1,2
2398.1800,119.1829,23.4960,98.8826,2.4197,3.8215,4.4772,4.4661,1,2
2398.2000,119.0338,23.4789,98.6077,2.4180,3.7286,4.4588,4.4509,1,2
2398.2200,118.8553,23.4380,98.3490,2.4158,3.6347,4.4430,4.4383,1,2
2398.2400,118.6520,23.3758,98.1055,2.4132,3.5424,4.4298,4.4283,1,2
2398.2600,118.4349,23.2984,97.8753,2.4104,3.4582,4.4193,4.4210,1,2
2398.2800,118.2045,23.2061,97.6584,2.4074,3.3824,4.4116,4.4165,1,2
2398.3000,117.9618,23.0989,97.4582,2.4041,3.3151,4.4069,4.4148,1,2
2398.3200,117.7073,22.9768,97.2761,2.4006,3.2564,4.4052,4.4160,1,2
2398.3400,117.4460,22.8439,97.0999,2.3972,3.2105,4.4061,4.4201,1,2
2398.3600,117.1901,22.7098,96.8991,2.3946,3.1875,4.4092,4.4265,1,2
2398.3800,116.9402,22.5751,96.6720,2.3930,3.1881,4.4142,4.4355,1,2
2398.4000,116.6978,22.4419,96.4097,2.3926,3.2131,4.4210,4.4469,1,2
2398.4200,116.4634,22.3110,96.1084,2.3934,3.2631,4.4296,4.4609,1,2
2398.4400,116.2414,22.1823,95.7779,2.3954,3.3421,4.4400,4.4770,1,2
2398.4600,116.0421,22.0558,95.4417,2.3982,3.4599,4.4526,4.4943,1,2
2398.4800,115.8661,21.9314,95.1011,2.4020,3.6173,4.4673,4.5129,1,2
2398.5000,115.7154,21.8093,94.7584,2.4067,3.8191,4.4843,4.5326,1,2
2398.5200,115.5908,21.6894,94.4145,2.4123,4.0675,4.5037,4.5533,1,2
2398.5400,115.4934,21.5718,94.0771,2.4188,4.3524,4.5249,4.5748,1,2
2398.5600,115.4259,21.4566,93.7643,2.4260,4.6495,4.5468,4.5969,1,2
2398.5800,115.3885,21.3437,93.4774,2.4339,4.9575,4.5694,4.6195,1,2
2398.6000,115.3813,21.2332,93.2224,2.4426,5.2747,4.5924,4.6425,1,2
2398.6200,115.4045,21.1250,93.0017,2.4520,5.6004,4.6157,4.6660,1,2
2398.6400,115.4598,21.0191,92.8082,2.4620,5.9236,4.6392,4.6897,1,2
2398.6600,115.5508,20.9159,92.6244,2.4723,6.2179,4.6627,4.7132,1,2
2398.6800,115.6780,20.8155,92.4491,2.4831,6.4818,4.6862,4.7364,1,2
2398.7000,115.8428,20.7178,92.2790,2.4942,6.7125,4.7096,4.7591,1,2
2398.7200,116.0458,20.6230,92.1125,2.5058,6.9088,4.7329,4.7814,1,2
2398.7400,116.2846,20.5306,91.9502,2.5176,7.0604,4.7559,4.8031,1,2
2398.7600,116.5534,20.4393,91.7939,2.5294,7.1415,4.7786,4.8237,1,2
2398.7800,116.8520,20.3490,91.6434,2.5411,7.1507,4.8008,4.8432,1,2
2398.8000,117.1817,20.2584,91.4974,2.5529,7.0780,4.8226,4.8614,1,2
2398.8200,117.5430,20.1671,91.3554,2.5647,6.9193,4.8441,4.8784,1,2
2398.8400,117.9274,20.0787,91.2225,2.5762,6.6896,4.8649,4.8939,1,2
2398.8600,118.3139,20.0022,91.1112,2.5868,6.4261,4.8838,4.9079,1,2
2398.8800,118.7014,19.9384,91.0222,2.5964,6.1304,4.9007,4.9202,1,2
2398.9000,119.0876,19.8895,90.9573,2.6049,5.8036,4.9154,4.9309,1,2
2398.9200,119.4715,19.8567,90.9174,2.6123,5.4463,4.9278,4.9399,1,2
2398.9400,119.8460,19.8376,90.9048,2.6184,5.0799,4.9379,4.9470,1,2
2398.9600,120.1939,19.8268,90.9248,2.6228,4.7570,4.9460,4.9521,1,2
2398.9800,120.5141,19.8238,90.9779,2.6257,4.4807,4.9519,4.9551,1,2
2399.0000,120.8033,19.8277,91.0663,2.6268,4.2655,4.9557,4.9559,1,2
2399.0200,121.0602,19.8382,91.1910,2.6261,4.1172,4.9573,4.9544,1,2
2399.0400,121.2829,19.8548,91.3485,2.6237,4.0246,4.9572,4.9509,1,2
2399.0600,121.4670,19.8762,91.5303,2.6202,3.9606,4.9560,4.9465,1,2
2399.0800,121.6122,19.9024,91.7360,2.6156,3.9237,4.9539,4.9411,1,2
2399.1000,121.7152,19.9332,91.9636,2.6099,3.9105,4.9510,4.9350,1,2
2399.1200,121.7746,19.9685,92.2123,2.6031,3.9195,4.9475,4.9282,1,2
2399.1400,121.7980,20.0078,92.4833,2.5954,3.9459,4.9432,4.9207,1,2
2399.1600,121.8041,20.0494,92.7796,2.5871,3.9782,4.9382,4.9125,1,2
2399.1800,121.7941,20.0934,93.1013,2.5783,4.0156,4.9324,4.9036,1,2
2399.2000,121.7703,20.1393,93.4501,2.5690,4.0572,4.9257,4.8939,1,2
2399.2200,121.7339,20.1870,93.8267,2.5592,4.1025,4.9182,4.8835,1,2
2399.2400,121.6889,20.2367,94.2271,2.5491,4.1458,4.9097,4.8723,1,2
2399.2600,121.6456,20.2894,94.6420,2.5391,4.1731,4.9005,4.8605,1,2
2399.2800,121.6046,20.3452,95.0708,2.5293,4.1838,4.8903,4.8480,1,2
2399.3000,121.5674,20.4045,95.5153,2.5198,4.1751,4.8791,4.8347,1,2
2399.3200,121.5347,20.4675,95.9760,2.5106,4.1459,4.8668,4.8207,1,2
2399.3400,121.5091,20.5332,96.4406,2.5016,4.0951,4.8537,4.8061,1,2
2399.3600,121.4972,20.5985,96.8787,2.4931,4.0199,4.8409,4.7919,1,2
2399.3800,121.4993,20.6635,97.2884,2.4848,3.9201,4.8284,4.7781,1,2
2399.4000,121.5184,20.7271,97.6596,2.4770,3.7913,4.8163,4.7646,1,2
2399.4200,121.5556,20.7890,97.9881,2.4695,3.6319,4.8046,4.7516,1,2
2399.4400,121.6062,20.8506,98.2879,2.4624,3.4542,4.7937,4.7395,1,2
2399.4600,121.6587,20.9148,98.5928,2.4555,3.2878,4.7850,4.7290,1,2
2399.4800,121.7126,20.9818,98.9050,2.4487,3.1344,4.7784,4.7202,1,2
2399.5000,121.7662,21.0530,99.2369,2.4421,3.0009,4.7741,4.7134,1,2
2399.5200,121.8188,21.1287,99.5936,2.4356,2.8900,4.7723,4.7085,1,2
2399.5400,121.8681,21.2070,99.9543,2.4293,2.7992,4.7729,4.7058,1,2
2399.5600,121.9086,21.2830,100.2685,2.4233,2.7224,4.7761,4.7059,1,2
2399.5800,121.9397,21.3565,100.5334,2.4176,2.6593,4.7817,4.7087,1,2
2399.6000,121.9598,21.4269,100.7364,2.4122,2.6092,4.7897,4.7144,1,2
2399.6200,121.9681,21.4938,100.8724,2.4070,2.5719,4.8001,4.7231,1,2
2399.6400,121.9662,21.5562,100.9507,2.4021,2.5466,4.8131,4.7349,1,2
2399.6600,121.9576,21.6111,100.9941,2.3976,2.5320,4.8288,4.7497,1,2
2399.6800,121.9424,21.6584,101.0039,2.3934,2.5279,4.8473,4.7674,1,2
2399.7000,121.9209,21.6979,100.9837,2.3895,2.5343,4.8686,4.7883,1,2
2399.7200,121.8933,21.7294,100.9350,2.3860,2.5513,4.8927,4.8123,1,2
2399.7400,121.8609,21.7515,100.8594,2.3829,2.5774,4.9196,4.8394,1,2
2399.7600,121.8273,21.7608,100.7607,2.3802,2.6092,4.9493,4.8691,1,2
2399.7800,121.7926,21.7571,100.6391,2.3781,2.6466,4.9817,4.9016,1,2
2399.8000,121.7583,21.7392,100.4966,2.3764,2.6893,5.0169,4.9369,1,2
2399.8200,121.7248,21.7068,100.3340,2.3752,2.7373,5.0549,4.9751,1,2
2399.8400,121.6902,21.6609,100.1480,2.3744,2.7887,5.0956,5.0157,1,2
2399.8600,121.6496,21.6039,99.9307,2.3743,2.8392,5.1381,5.0580,1,2
2399.8800,121.6029,21.5359,99.6814,2.3748,2.8884,5.1825,5.1019,1,2
2399.9000,121.5498,21.4561,99.3931,2.3759,2.9355,5.2290,5.1475,1,2
2399.9200,121.4904,21.3641,99.0629,2.3777,2.9799,5.2775,5.1948,1,2
2399.9400,121.4216,21.2643,98.7103,2.3800,3.0219,5.3271,5.2429,1,2
2399.9600,121.3362,21.1673,98.3827,2.3826,3.0618,5.3755,5.2895,1,2
2399.9800,121.2337,21.0735,98.0828,2.3855,3.0996,5.4225,5.3343,1,2
2400.0000,121.1120,20.9853,97.8194,2.3885,3.1359,5.4676,5.3771,1,2
2400.0200,120.9703,20.9035,97.5961,2.3917,3.1710,5.5106,5.4176,1,2
2400.0400,120.8103,20.8281,97.4161,2.3952,3.2027,5.5514,5.4556,1,2
2400.0600,120.6365,20.7586,97.2874,2.3987,3.2260,5.5895,5.4906,1,2
2400.0800,120.4491,20.6952,97.2107,2.4022,3.2405,5.6250,5.5224,1,2
2400.1000,120.2474,20.6378,97.1915,2.4059,3.2451,5.6576,5.5509,1,2
2400.1200,120.0311,20.5864,97.2320,2.4096,3.2391,5.6874,5.5761,1,2
2400.1400,119.8053,20.5413,97.3208,2.4134,3.2234,5.7143,5.5980,1,2
2400.1600,119.5824,20.5032,97.4300,2.4171,3.2001,5.7379,5.6161,1,2
2400.1800,119.3630,20.4722,97.5584,2.4208,3.1693,5.7582,5.6306,1,2
2400.2000,119.1481,20.4484,97.7011,2.4243,3.1309,5.7751,5.6412,1,2
2400.2200,118.9380,20.4317,97.8564,2.4278,3.0850,5.7886,5.6480,1,2
2400.2400,118.7385,20.4225,98.0208,2.4312,3.0326,5.7986,5.6511,1,2
2400.2600,118.5641,20.4211,98.1861,2.4344,2.9762,5.8052,5.6504,1,2
2400.2800,118.4153,20.4276,98.3519,2.4374,2.9157,5.8083,5.6461,1,2
2400.3000,118.2948,20.4422,98.5157,2.4403,2.8508,5.8078,5.6381,1,2
2400.3200,118.2036,20.4651,98.6767,2.4429,2.7814,5.8037,5.6263,1,2
2400.3400,118.1436,20.4958,98.8357,2.4454,2.7107,5.7964,5.6110,1,2
2400.3600,118.1194,20.5331,98.9947,2.4476,2.6461,5.7864,5.5927,1,2
2400.3800,118.1314,20.5769,99.1538,2.4497,2.5882,5.7738,5.5713,1,2
2400.4000,118.1824,20.6274,99.3134,2.4516,2.5388,5.7586,5.5468,1,2
2400.4200,118.2735,20.6845,99.4736,2.4533,2.4988,5.7408,5.5191,1,2
2400.4400,118.3989,20.7473,99.6341,2.4549,2.4668,5.7209,5.4890,1,2
2400.4600,118.5446,20.8130,99.7942,2.4563,2.4400,5.7006,5.4590,1,2
2400.4800,118.7097,20.8816,99.9539,2.4575,2.4181,5.6798,5.4291,1,2
2400.5000,118.8924,20.9526,100.1128,2.4585,2.4006,5.6588,5.3997,1,2
2400.5200,119.0920,21.0257,100.2707,2.4594,2.3871,5.6378,5.3711,1,2
2400.5400,119.3051,21.1007,100.4286,2.4601,2.3780,5.6169,5.3433,1,2
2400.5600,119.5231,21.1770,100.5888,2.4606,2.3739,5.5965,5.3165,1,2
2400.5800,119.7455,21.2547,100.7514,2.4610,2.3749,5.5765,5.2906,1,2
2400.6000,119.9707,21.3337,100.9186,2.4612,2.3814,5.5572,5.2658,1,2
2400.6200,120.1978,21.4140,101.0913,2.4612,2.3934,5.5385,5.2420,1,2
2400.6400,120.4263,21.4950,101.2634,2.4611,2.4101,5.5204,5.2193,1,2
2400.6600,120.6549,21.5751,101.4207,2.4608,2.4293,5.5030,5.1978,1,2
2400.6800,120.8836,21.6543,101.5621,2.4604,2.4507,5.4862,5.1773,1,2
2400.7000,121.1117,21.7331,101.6843,2.4598,2.4743,5.4700,5.1580,1,2
2400.7200,121.3391,21.8117,101.7858,2.4591,2.4999,5.4545,5.1398,1,2
2400.7400,121.5662,21.8870,101.8684,2.4582,2.5267,5.4396,5.1227,1,2
2400.7600,121.7939,21.9510,101.9364,2.4572,2.5525,5.4251,5.1065,1,2
2400.7800,122.0222,22.0032,101.9897,2.4561,2.5771,5.4111,5.0913,1,2
2400.8000,122.2519,22.0408,102.0251,2.4550,2.6008,5.3974,5.0770,1,2
2400.8200,122.4832,22.0625,102.0412,2.4538,2.6234,5.3841,5.0637,1,2
2400.8400,122.7143,22.0727,102.0524,2.4526,2.6433,5.3713,5.0511,1,2
2400.8600,122.9409,22.0825,102.0942,2.4512,2.6559,5.3590,5.0387,1,2
2400.8800,123.1627,22.0925,102.1686,2.4498,2.6609,5.3472,5.0265,1,2
2400.9000,123.3810,22.1051,102.2900,2.4483,2.6566,5.3362,5.0145,1,2
2400.9200,123.5961,22.1215,102.4641,2.4467,2.6422,5.3260,5.0026,1,2
2400.9400,123.8010,22.1400,102.6661,2.4450,2.6207,5.3160,4.9906,1,2
2400.9600,123.9785,22.1567,102.8359,2.4434,2.5992,5.3047,4.9775,1,2
2400.9800,124.1276,22.1715,102.9699,2.4418,2.5784,5.2920,4.9634,1,2
2401.0000,124.2445,22.1837,103.0515,2.4403,2.5597,5.2775,4.9480,1,2
2401.0200,124.3275,22.1930,103.0740,2.4389,2.5440,5.2611,4.9313,1,2
2401.0400,124.3777,22.1993,103.0537,2.4376,2.5303,5.2430,4.9133,1,2
2401.0600,124.3973,22.2020,103.0306,2.4362,2.5165,5.2239,4.8941,1,2
2401.0800,124.3864,22.2009,103.0069,2.4350,2.5024,5.2037,4.8737,1,2
2401.1000,124.3442,22.1961,102.9909,2.4337,2.4876,5.1825,4.8521,1,2
2401.1200,124.2703,22.1875,102.9859,2.4325,2.4720,5.1605,4.8293,1,2
2401.1400,124.1685,22.1748,102.9890,2.4314,2.4557,5.1376,4.8054,1,2
2401.1600,124.0477,22.1577,102.9932,2.4303,2.4389,5.1140,4.7806,1,2
2401.1800,123.9083,22.1360,102.9981,2.4292,2.4216,5.0895,4.7550,1,2
2401.2000,123.7504,22.1099,103.0032,2.4282,2.4038,5.0642,4.7285,1,2
2401.2200,123.5742,22.0793,103.0083,2.4272,2.3855,5.0381,4.7012,1,2
2401.2400,123.3856,22.0436,103.0119,2.4262,2.3666,5.0113,4.6733,1,2
2401.2600,123.1996,22.0018,103.0099,2.4252,2.3469,4.9840,4.6451,1,2
2401.2800,123.0169,21.9536,103.0024,2.4241,2.3263,4.9565,4.6168,1,2
2401.3000,122.8400,21.8979,102.9897,2.4230,2.3043,4.9285,4.5882,1,2
2401.3200,122.6699,21.8344,102.9721,2.4219,2.2806,4.9002,4.5594,1,2
2401.3400,122.5092,21.7659,102.9447,2.4207,2.2571,4.8717,4.5308,1,2
2401.3600,122.3638,21.6996,102.8957,2.4194,2.2388,4.8432,4.5031,1,2
2401.3800,122.2341,21.6359,102.8243,2.4179,2.2260,4.8147,4.4765,1,2
2401.4000,122.1224,21.5764,102.7288,2.4161,2.2201,4.7860,4.4508,1,2
2401.4200,122.0295,21.5216,102.6083,2.4140,2.2217,4.7570,4.4261,1,2
2401.4400,121.9530,21.4714,102.4607,2.4118,2.2293,4.7288,4.4032,1,2
2401.4600,121.8872,21.4257,102.2808,2.4094,2.2393,4.7043,4.3840,1,2
2401.4800,121.8317,21.3845,102.0681,2.4071,2.2514,4.6835,4.3686,1,2
2401.5000,121.7863,21.3478,101.8209,2.4047,2.2653,4.6671,4.3574,1,2
2401.5200,121.7510,21.3156,101.5383,2.4023,2.2807,4.6553,4.3507,1,2
2401.5400,121.7226,21.2881,101.2228,2.3999,2.2968,4.6481,4.3482,1,2
2401.5600,121.6936,21.2657,100.8808,2.3977,2.3117,4.6447,4.3495,1,6
2401.5800,121.6636,21.2484,100.5125,2.3958,2.3252,4.6454,4.3547,1,6
2401.6000,121.6308,21.2365,100.1179,2.3940,2.3364,4.6499,4.3635,1,6
2401.6200,121.5944,21.2302,99.6969,2.3924,2.3450,4.6583,4.3760,1,2
2401.6400,121.5552,21.2286,99.2540,2.3910,2.3527,4.6705,4.3922,1,2
2401.6600,121.5155,21.2297,98.8005,2.3901,2.3641,4.6866,4.4119,1,2
2401.6800,121.4752,21.2334,98.3369,2.3895,2.3794,4.7065,4.4352,1,2
2401.7000,121.4339,21.2402,97.8649,2.3893,2.3992,4.7302,4.4621,1,2
2401.7200,121.3912,21.2504,97.3850,2.3895,2.4237,4.7578,4.4926,1,2
2401.7400,121.3503,21.2607,96.9002,2.3903,2.4542,4.7890,4.5266,1,2
2401.7600,121.3190,21.2628,96.4176,2.3919,2.4934,4.8236,4.5636,1,2
2401.7800,121.2976,21.2564,95.9378,2.3942,2.5416,4.8614,4.6036,1,2
2401.8000,121.2864,21.2404,95.4639,2.3974,2.5974,4.9026,4.6468,1,2
2401.8200,121.2855,21.2145,94.9974,2.4015,2.6605,4.9474,4.6934,1,2
2401.8400,121.2996,21.1760,94.5317,2.4064,2.7374,4.9948,4.7423,1,2
2401.8600,121.3399,21.1181,94.0509,2.4120,2.8440,5.0424,4.7912,1,2
2401.8800,121.4069,21.0404,93.5537,2.4185,2.9814,5.0902,4.8399,1,2
2401.9000,121.5024,20.9399,93.0256,2.4258,3.1594,5.1378,4.8882,1,2
2401.9200,121.6270,20.8154,92.4609,2.4339,3.3819,5.1852,4.9359,1,2
2401.9400,121.7835,20.6720,91.8991,2.4426,3.6263,5.2316,4.9824,1,2
2401.9600,121.9784,20.5224,91.4367,2.4514,3.8371,5.2755,5.0261,1,2
2401.9800,122.2120,20.3672,91.0794,2.4602,4.0114,5.3167,5.0669,1,2
2402.0000,122.4871,20.2077,90.8564,2.4690,4.1360,5.3549,5.1045,1,2
2402.0200,122.8047,20.0446,90.7795,2.4776,4.2055,5.3898,5.1389,1,2
2402.0400,123.1609,19.8816,90.8150,2.4860,4.2269,5.4217,5.1698,1,2
2402.0600,123.5462,19.7283,90.8799,2.4941,4.2172,5.4506,5.1971,1,2
2402.0800,123.9602,19.5850,90.9696,2.5017,4.1772,5.4766,5.2206,1,2
2402.1000,124.4021,19.4532,91.0665,2.5088,4.1081,5.4998,5.2403,1,2
2402.1200,124.8718,19.3334,91.1632,2.5154,4.0102,5.5201,5.2562,1,2
2402.1400,125.3649,19.2280,91.2670,2.5214,3.8897,5.5376,5.2684,1,2
2402.1600,125.8712,19.1432,91.3956,2.5267,3.7618,5.5529,5.2776,1,2
2402.1800,126.3902,19.0793,91.5498,2.5312,3.6272,5.5659,5.2837,1,2
2402.2000,126.9219,19.0375,91.7338,2.5350,3.4871,5.5767,5.2869,1,2
